Item_Identifier,Outlet_Identifier,0
FDW58,OUT049,1761.176386081619
FDW14,OUT017,1702.9503422863716
NCN55,OUT010,1969.9585808739503
FDQ58,OUT017,1889.0094727360995
FDY38,OUT027,1999.8672758142309
FDH56,OUT046,1761.3612471814602
FDL48,OUT018,1638.1202719669384
FDC48,OUT027,1793.403287528346
FDN33,OUT045,1702.5728938417565
FDA36,OUT017,1947.5520271195267
FDT44,OUT017,1757.520311279908
FDQ56,OUT045,1672.7663353946602
NCC54,OUT019,1834.8914872039518
FDU11,OUT049,1758.0934350611888
DRL59,OUT013,1657.7548773930348
FDM24,OUT049,1846.4506444093786
FDI57,OUT045,1951.7955216547762
DRC12,OUT018,1896.4722796972942
NCM42,OUT027,1850.2928783184984
FDA46,OUT010,1797.5104695246634
FDA31,OUT013,1875.4578812311108
NCJ31,OUT035,1834.0789030708436
FDG52,OUT046,1559.565748900497
NCL19,OUT019,1742.6078861736428
FDS10,OUT035,1942.9338813806273
FDX22,OUT010,1932.1902868550226
NCF19,OUT035,1628.1711207702228
NCE06,OUT046,1818.8090488893074
DRC27,OUT046,2043.3536315368121
FDE21,OUT035,1770.9240816824386
NCR42,OUT019,1530.5890209092108
FDX51,OUT018,1887.1467893852655
NCR06,OUT018,1608.6600922366697
FDU31,OUT027,2020.6959195601667
FDU59,OUT017,1872.1285325055912
FDR03,OUT027,2004.6654967046866
FDS49,OUT027,1769.6297612913174
FDD48,OUT010,1685.56528553165
NCF18,OUT017,1907.6024596780985
NCD43,OUT027,1838.6663265632735
NCD54,OUT018,1796.8694466960067
FDY19,OUT010,1755.4612178567336
NCY54,OUT017,1830.7348452436274
NCL19,OUT018,1785.25448784348
FDP23,OUT010,1952.0460254517807
FDC26,OUT013,1709.6526960811468
FDR14,OUT010,1697.448470165687
NCS41,OUT035,1955.399768968504
FDF41,OUT035,1993.6138437349236
FDU34,OUT046,1760.65184318775
DRH11,OUT046,1620.7903454115542
FDM03,OUT013,1718.599353490364
FDS31,OUT017,1954.5776201066903
FDJ20,OUT017,1778.0007015618576
FDV44,OUT027,1940.3215955005583
FDG02,OUT049,1934.3246758413734
FDA09,OUT013,1941.7266661194199
FDT04,OUT013,1564.1149518069064
FDL58,OUT019,1916.3427057780607
FDE52,OUT045,1726.1219191310129
FDW12,OUT035,1869.9227782952582
FDL51,OUT017,1990.162432153109
NCY42,OUT027,1917.6378160370627
FDR07,OUT017,1744.3029728575018
FDN40,OUT045,1831.6910067563038
FDB35,OUT027,1721.314185082817
FDA22,OUT017,1895.8624883253458
NCL06,OUT046,2034.9987226755652
FDI35,OUT013,1947.3184774658325
NCW42,OUT045,2009.148408269881
NCX06,OUT049,1942.7623380591106
FDC37,OUT027,1848.0416124087124
FDZ14,OUT018,1727.1097936081715
DRG49,OUT049,2007.8342891388265
NCG06,OUT045,2057.8708528999564
DRC36,OUT045,1937.2077148972203
FDV21,OUT019,1711.8334449229765
FDB53,OUT046,1760.5545703354687
DRP47,OUT019,1796.9898262155507
FDA14,OUT013,1831.831374237753
DRC24,OUT035,1870.763606680736
FDW21,OUT018,1718.7443879975528
NCH29,OUT046,1734.4850065275677
FDU58,OUT013,1927.2993772579798
FDY27,OUT017,1900.7870019358716
FDV56,OUT035,1776.2657747777844
FDT59,OUT046,2034.34444486216
FDB23,OUT046,1933.7144709776971
FDR49,OUT045,1598.6647013272109
FDB03,OUT010,1786.941667994571
FDN39,OUT045,1900.2784604433946
FDX02,OUT027,2041.0585591852023
FDQ16,OUT027,1751.2792739212275
FDU35,OUT018,1668.2971730085856
NCT29,OUT013,1758.6291539275082
FDZ27,OUT046,1638.3451287565426
FDN57,OUT017,1851.051178882807
FDA03,OUT018,1785.8382649281318
FDZ36,OUT045,1912.7865080708743
NCU05,OUT013,1655.8287785350972
FDT39,OUT018,1805.0472739664408
FDK60,OUT017,1721.2343963736803
FDZ25,OUT017,1944.0590395610707
FDG12,OUT046,1772.673852850909
DRB01,OUT019,1825.5280894318144
NCC43,OUT027,2020.5165374867138
FDX13,OUT019,1902.195939920332
FDM22,OUT049,1577.8483044035918
FDJ03,OUT027,1710.4248784249012
FDU14,OUT018,1959.870518341661
FDB33,OUT010,1863.9676491538169
FDP27,OUT046,1900.537156806094
FDO38,OUT010,1658.5873224570068
FDE28,OUT027,1972.649988989473
FDO27,OUT035,1718.172189115432
DRL23,OUT027,1775.2559338661194
FDS28,OUT046,1615.0502115720062
FDX24,OUT013,1690.8556907842394
FDZ02,OUT035,1740.5608669061082
FDL46,OUT045,1774.0740132634414
FDS60,OUT027,1930.9596871335118
NCO06,OUT017,1613.962215949652
FDO16,OUT035,1709.0229304453103
FDC60,OUT049,1670.3669903511407
FDA48,OUT018,1917.1197140911804
